,id,type,referenceDocumentId,agentIds,employeeIds,batchId,applicationSignedState,shortId,policyId,status,receivedDate,signDate,modelType,productType,ownerType,moneySourceType,paperworkReceivedDate,electronicReceivedDate,issueDate,policyValue,policyAge,policyWithdrawals,surrenderCharges,suitabilityScore,role,ops,ops.uc1a,ops.uc2a,ops.uc6a,ops.uc7a,ops.uc8a,ops.uc5,ops.eligibleHypothesis,ops.score,ops.predictedDisposition,template
0,004d70c0-d39b-4adc-9cec-c25443cf924f,transaction,transaction-004d70c0-d39b-4adc-9cec-c25443cf924f,['BDB9909609'],['470fbd'],226,,2645705,K5E0006239,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Keystone,Person,,,,2020-03-02T00:00:00.0000000,,63.0,,,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,,4/6,0.25,inconsistent,financial-transaction
1,005aceab-6080-49b8-9ad7-d23fd683faaa,transaction,transaction-005aceab-6080-49b8-9ad7-d23fd683faaa,['BDB0002536'],"['WebServices', '725dpl']",226,,2644665,ATMIP07869,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Eleos,Person,,,,2020-07-20T00:00:00.0000000,37332.53,76.0,4000.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,,4/6,0.25,inconsistent,financial-transaction
2,00ebc216-2905-45e4-8c5a-f9b0520b59f0,transaction,transaction-00ebc216-2905-45e4-8c5a-f9b0520b59f0,['BDB0007018'],"['WebServices', '470FJX']",226,,2643623,ATMGP01557,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-27T00:00:00.0000000,0.0,64.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,1.0,0.0,,4/6,0.25,inconsistent,non-financial-transaction
3,01009f97-998c-4ead-bf85-6fa115e22738,transaction,transaction-01009f97-998c-4ead-bf85-6fa115e22738,['BDB0001005'],"['470kax', 'WebServices']",226,,2654429,ATMGP01561,Completed,2021-11-04T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-28T00:00:00.0000000,0.0,76.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,,4/6,0.25,inconsistent,non-financial-transaction
4,01466bde-2758-4b6c-91a8-075b6c5deb53,transaction,transaction-01466bde-2758-4b6c-91a8-075b6c5deb53,['BDB9901092'],"['WebServices', '470fnx']",226,,2654426,ATMIE21080,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-27T00:00:00.0000000,0.0,74.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,,4/6,0.25,inconsistent,non-financial-transaction
5,0163141c-46df-4ec5-8b0f-aaf009f72438,transaction,transaction-0163141c-46df-4ec5-8b0f-aaf009f72438,['BDB0011994'],"['WebServices', '470lcr']",226,,2645704,RGM5E00361,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Reliance Guarantee,Person,,,,2021-10-29T00:00:00.0000000,0.0,66.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,,4/6,0.0,consistent,non-financial-transaction
6,0197291e-a927-440c-ba72-7f6e49532c2c,transaction,transaction-0197291e-a927-440c-ba72-7f6e49532c2c,['BDB0003544'],"['470FJX', 'WebServices']",226,,2654435,ATMIE21238,Completed,2021-11-04T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-11-02T00:00:00.0000000,0.0,85.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,,4/6,0.0,consistent,non-financial-transaction
7,01ca9d4a-d0df-4042-bc8e-b8e320726a43,transaction,transaction-01ca9d4a-d0df-4042-bc8e-b8e320726a43,['BDB0010256'],"['WebServices', '470grw']",226,,2645780,KXE0000725,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-01T00:00:00.0000000,0.0,67.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,,4/6,0.25,inconsistent,non-financial-transaction
8,01e96da1-170f-4607-989f-3058f2887873,transaction,transaction-01e96da1-170f-4607-989f-3058f2887873,['BDB9915500'],['470ckx'],226,,2652040,K5E0008747,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-15T00:00:00.0000000,,77.0,,,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,,0.0,,3/6,0.0,consistent,non-financial-transaction
9,01f4003c-80d3-46d4-bcc4-bc9cf71e8e07,transaction,transaction-01f4003c-80d3-46d4-bcc4-bc9cf71e8e07,['BDB9902141'],"['470wbm', 'WebServices']",226,,2649354,K5E0008789,Completed,2021-11-02T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-01T00:00:00.0000000,0.0,74.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,,4/6,0.25,inconsistent,non-financial-transaction
10,020d2de9-c1cd-43dd-946b-ee93d9142d14,transaction,transaction-020d2de9-c1cd-43dd-946b-ee93d9142d14,"['BDB0012278', 'BDB0017767']","['WebServices', '470wbm']",226,,2653381,ATMIE20993,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-22T00:00:00.0000000,0.0,69.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,,3/6,0.0,consistent,non-financial-transaction
11,021fbd32-5a82-4e2e-a20c-eb2cbcc7451b,transaction,transaction-021fbd32-5a82-4e2e-a20c-eb2cbcc7451b,['BDB9902266'],"['470ckx', 'WebServices']",226,,2654366,ATMIE20845,Completed,2021-11-04T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-11-04T00:00:00.0000000,0.0,77.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,,4/6,0.25,inconsistent,non-financial-transaction
12,02438f56-3e99-4b6c-9885-1dc5d279d632,transaction,transaction-02438f56-3e99-4b6c-9885-1dc5d279d632,['BDB0005606'],"['470lcr', 'WebServices']",226,,2643614,ATMGE03553,Completed,2021-10-28T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-26T00:00:00.0000000,0.0,85.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,,3/6,0.0,consistent,non-financial-transaction
13,02c565a9-d5cf-4ba5-bd0d-84b20aded21a,transaction,transaction-02c565a9-d5cf-4ba5-bd0d-84b20aded21a,['BDB0002111'],"['470fbd', 'WebServices']",226,,2643600,K5E0002316,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Keystone,Person,,,,2018-06-15T00:00:00.0000000,54698.3,64.0,7054.58,54.58,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,,4/6,0.25,inconsistent,financial-transaction
14,032e09ca-9ebc-4093-aee1-1e08d303f3c0,transaction,transaction-032e09ca-9ebc-4093-aee1-1e08d303f3c0,['BDB0008855'],"['470ckx', 'WebServices']",226,,2654346,ATMIE20814,Completed,2021-11-04T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-11-04T00:00:00.0000000,0.0,55.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,,2/6,0.0,consistent,non-financial-transaction
15,034edd27-4877-43d1-b36f-210761c6d0b8,transaction,transaction-034edd27-4877-43d1-b36f-210761c6d0b8,['BDB0014603'],"['WebServices', '470tas']",226,,2643792,ATMIE20987,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-22T00:00:00.0000000,0.0,67.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,,2/6,0.0,consistent,non-financial-transaction
16,03629c7f-5378-470f-b62e-aa7dda220ddd,transaction,transaction-03629c7f-5378-470f-b62e-aa7dda220ddd,['BDB9902029'],"['470wbm', 'WebServices']",226,,2652143,ATMIE21141,Completed,2021-11-02T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-28T00:00:00.0000000,0.0,60.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,,4/6,0.0,consistent,non-financial-transaction
17,0435e452-8e7c-4206-8983-6a38d9d31158,transaction,transaction-0435e452-8e7c-4206-8983-6a38d9d31158,"['BDB0008913', 'BDB0016356', 'BDB9906631']","['470lcr', 'WebServices']",226,,2643717,K5E0008793,Completed,2021-11-01T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-01T00:00:00.0000000,0.0,61.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.3333333333333333,,0.0,0.0,,4/6,0.0833333333333333,inconsistent,non-financial-transaction
18,0482d157-f40c-4b4d-824c-a584c2264ff6,transaction,transaction-0482d157-f40c-4b4d-824c-a584c2264ff6,['BDB0010257'],"['470grw', 'WebServices']",226,,2644616,ATMIP09586,Completed,2021-10-31T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-26T00:00:00.0000000,0.0,67.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,,3/6,0.0,consistent,non-financial-transaction
19,04df2c48-2cf6-44e2-9d1c-5b7b15907678,transaction,transaction-04df2c48-2cf6-44e2-9d1c-5b7b15907678,['BDB9901817'],"['WebServices', '470wbm']",226,,2644703,ATMIE21002,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-25T00:00:00.0000000,0.0,67.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,,4/6,0.25,inconsistent,non-financial-transaction
20,052c4116-f529-4c80-9dc3-2ff0ce09fb69,transaction,transaction-052c4116-f529-4c80-9dc3-2ff0ce09fb69,['IND0016905'],"['WebServices', '470sce']",226,,2654309,ATMIP09546,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-11-03T00:00:00.0000000,0.0,75.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,,2/6,0.0,consistent,non-financial-transaction
21,059b3371-eb32-4607-b5b9-cc84cb9a37c5,transaction,transaction-059b3371-eb32-4607-b5b9-cc84cb9a37c5,['BDB0013042'],"['470FJX', 'WebServices']",226,,2645758,ATMGE03566,Completed,2021-11-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-28T00:00:00.0000000,0.0,56.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,,2/6,0.0,consistent,non-financial-transaction
22,05f18bda-8738-41a0-9470-4ca4696f0ad3,transaction,transaction-05f18bda-8738-41a0-9470-4ca4696f0ad3,"['BDB0000032', 'IND0000031']","['WebServices', '725dpl']",226,,2653450,K5P0004048,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Keystone,Person,,,,2019-02-01T00:00:00.0000000,105613.48,58.0,6250.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,0.0,0.0,,5/6,0.2,inconsistent,financial-transaction
23,06054258-b817-4320-a046-579c23059c1f,transaction,transaction-06054258-b817-4320-a046-579c23059c1f,['BDB9922221'],"['WebServices', '470FJX']",226,,2653411,ATMIE21048,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-26T00:00:00.0000000,0.0,82.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,,2/6,0.0,consistent,non-financial-transaction
24,0628c63b-c322-4f13-ad78-817cc9184213,transaction,transaction-0628c63b-c322-4f13-ad78-817cc9184213,['IND0017389'],"['WebServices', '470FJX']",226,,2643613,ATMIP09566,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-26T00:00:00.0000000,0.0,82.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,,2/6,0.0,consistent,non-financial-transaction
25,063c131f-5abc-4f42-b212-b9c66311bd9c,transaction,transaction-063c131f-5abc-4f42-b212-b9c66311bd9c,['BDB0017030'],"['WebServices', '470max']",226,,2644621,ATMIE20977,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-22T00:00:00.0000000,0.0,66.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,,2/6,0.0,consistent,non-financial-transaction
26,07849a02-1d40-42d1-a3a6-a13dc896fd66,transaction,transaction-07849a02-1d40-42d1-a3a6-a13dc896fd66,['BDB0012332'],"['WebServices', '470lcr']",226,,2643631,ATMIE21057,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-26T00:00:00.0000000,0.0,55.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,,2/6,0.0,consistent,non-financial-transaction
27,0818b248-e4ec-498a-9be5-fb8702405cba,transaction,transaction-0818b248-e4ec-498a-9be5-fb8702405cba,['BDB0009348'],"['470grw', 'WebServices']",226,,2644567,RGM5P00157,Completed,2021-10-31T00:00:00.0000000,,Issue,RSL - Reliance Guarantee,Person,,,,2021-10-27T00:00:00.0000000,0.0,73.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,,2/6,0.0,consistent,non-financial-transaction
28,085618d4-50a6-4a9d-93a2-9418967be453,transaction,transaction-085618d4-50a6-4a9d-93a2-9418967be453,['IND0008064'],['470gtc'],226,,2644595,ATMIP05433,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Eleos,Person,,,,2019-04-11T00:00:00.0000000,,67.0,,,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,,4/6,0.0,consistent,financial-transaction
29,089b1610-8dd6-4c2c-9a4a-b6c9b4661cac,transaction,transaction-089b1610-8dd6-4c2c-9a4a-b6c9b4661cac,['BDB0007018'],"['470max', 'WebServices']",226,,2645729,ATMGP01549,Completed,2021-11-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-22T00:00:00.0000000,0.0,67.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,1.0,0.0,,4/6,0.25,inconsistent,non-financial-transaction
30,08d403d6-15f6-4ec3-a23a-29a88a87780a,transaction,transaction-08d403d6-15f6-4ec3-a23a-29a88a87780a,['BDB9908979'],['470sce'],226,,2653496,K7E0005425,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-15T00:00:00.0000000,,74.0,,,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,0.0,0.0,,5/6,0.2,inconsistent,non-financial-transaction
31,093b665a-0a6e-4e96-9a0e-81cf06638375,transaction,transaction-093b665a-0a6e-4e96-9a0e-81cf06638375,['BDB0004925'],"['470vrd', 'WebServices']",226,,2652119,K7E0005474,Completed,2021-11-02T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-01T00:00:00.0000000,0.0,63.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,0.0,0.0,,5/6,0.2,inconsistent,non-financial-transaction
32,09639302-d5d2-41f5-8eb9-900f19cd6a89,transaction,transaction-09639302-d5d2-41f5-8eb9-900f19cd6a89,['BDB9905947'],"['WebServices', '470knx']",226,,2652029,ATMIE18570,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Eleos,Person,,,,2021-07-19T00:00:00.0000000,43826.83,74.0,1877.28,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,,4/6,0.0,consistent,financial-transaction
33,097f462f-fba6-4b48-86bd-d404b1e99155,transaction,transaction-097f462f-fba6-4b48-86bd-d404b1e99155,['BDB0013200'],['470ckx'],226,,2652122,K5E0008774,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-15T00:00:00.0000000,,63.0,,,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,,0.0,,3/6,0.0,consistent,non-financial-transaction
34,0a3e93b2-b07e-42e5-a059-9a74e3d60ea4,transaction,transaction-0a3e93b2-b07e-42e5-a059-9a74e3d60ea4,['IND9911741'],['470qda'],226,,2654284,AAMGP00837,Pending Requirement,1900-01-01T00:00:00.0000000,,Full Surrender,RSL - Apollo,Person,,,,2018-08-02T00:00:00.0000000,,58.0,,,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,,4/6,0.25,inconsistent,financial-transaction
35,0aa97827-bd38-45fe-a3ed-548e366fed25,transaction,transaction-0aa97827-bd38-45fe-a3ed-548e366fed25,"['BDB0017397', 'BDB0017593', 'BDB0017600']","['WebServices', '470FJX']",226,,2644552,ATMIE20786,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-15T00:00:00.0000000,0.0,66.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,,2/6,0.0,consistent,non-financial-transaction
36,0b453451-79ab-45e2-9d89-bc18307dbd38,transaction,transaction-0b453451-79ab-45e2-9d89-bc18307dbd38,['BDB9901417'],"['470fbd', 'WebServices']",226,,2645818,K7E0000328,Completed,2021-11-01T00:00:00.0000000,,Partial Surrender,RSL - Keystone,Person,,,,2017-06-15T00:00:00.0000000,51004.79,66.0,5500.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,1.0,0.0,,5/6,0.4,inconsistent,financial-transaction
37,0c02d3f1-e68b-4309-88af-51b0409738aa,transaction,transaction-0c02d3f1-e68b-4309-88af-51b0409738aa,['BDB9901268'],"['WebServices', '470ckx']",226,,2643679,ATMIE20200,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-28T00:00:00.0000000,0.0,78.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,,4/6,0.0,consistent,non-financial-transaction
38,0c5f5521-9711-4d86-8005-eb1691c45d9a,transaction,transaction-0c5f5521-9711-4d86-8005-eb1691c45d9a,['BDB9905599'],"['WebServices', '470qda']",226,,2654312,ATMGE02351,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Eleos,Person,,,,2020-09-29T00:00:00.0000000,92856.71,85.0,10000.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,,4/6,0.0,consistent,financial-transaction
39,0d0b65f8-ec1d-4981-845e-fa6b53c01e13,transaction,transaction-0d0b65f8-ec1d-4981-845e-fa6b53c01e13,['BDB9919595'],"['470mkx', 'WebServices']",226,,2643637,K5P0001197,Completed,2021-10-28T00:00:00.0000000,,Death Claim,RSL - Keystone,Organization,,,,2017-12-15T00:00:00.0000000,0.0,59.0,804.6,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,1.0,0.0,,4/6,0.5,inconsistent,financial-transaction
40,0d0f4c39-891b-4a30-b783-f41508b76eb2,transaction,transaction-0d0f4c39-891b-4a30-b783-f41508b76eb2,['IND9913935'],"['470ckx', 'WebServices']",226,,2644607,ATMIP09308,Completed,2021-10-31T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-29T00:00:00.0000000,0.0,61.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,,2/6,0.0,consistent,non-financial-transaction
41,0d37f8eb-8eb1-4363-9f3b-6c35ad1661a8,transaction,transaction-0d37f8eb-8eb1-4363-9f3b-6c35ad1661a8,['BDB0007408'],"['WebServices', '470ckx']",226,,2654383,ATMGE03502,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-11-04T00:00:00.0000000,0.0,65.0,0.0,0.0,,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,,4/6,0.0,consistent,non-financial-transaction
