id,shortId,modelType,productType,ownerType,template,NBREPLACEMENTINFODATA_ACCTYPE_VALUE,NBREPLACEMENTINFODATA_EXCHANGETYPE_VALUE,NBPAYMENTSDATA_METHOD,NBANNUITYDATA_APPSTATUS_VALUE,NBANNUITYDATA_APPTYPE_VALUE,NBANNUITYDATA_ISREPLACEMENT_VALUE,NBANNUITYDATA_QUALIFIED_VALUE,NBAGENTDATA_ISPRIMARY_VALUE,NBANNUITYDATA_SYSTEMATICWITHDRAWAL_VALUE,NBANNUITYDATA_ROLLOVER_VALUE,NBANNUITYDATA_PURPOSEOFACCOUNT_VALUE,NBANNUITYDATA_PAYMENTMETHOD_VALUE,NBANNUITYDATA_OWNERRELATION_VALUE,NBANNUITYDATA_OWNERORGTYPE_VALUE,NBANNUITYDATA_OWNERANNUITANTFLAG_VALUE,NBANNUITYDATA_ISGROUP_VALUE,NBANNUITYDATA_EXPECTEDSURRPENALTY_VALUE,NBREPLACEMENTINFODATA_PARTIALORFULL_VALUE,NBREPLACEMENTINFODATA_PAYMENTSOURCETYPE_CODE,NBANNUITYDATA_CHECKFORMS_VALUE,NBANNUITYDATA_COMMOPTIONTYPE_VALUE,NBANNUITYDATA_ANNUITYPOLICYTYPE,NBANNUITYDATA_APPSIGNSTATE_VALUE,NBANNUITYDATA_ANNUITYPOLICYOPTION,NBANNUITYDATA_ANNUITANTMARSTAT_VALUE,NBANNUITYDATA_ADEQUATEASSETS_VALUE,NBANNUITYDATA_ACCOUNTTYPE_VALUE,NBPAYMENTSDATA_PREMIUMTYPE_CODE,NBREPLACEMENTINFODATA_PREVPLANTYPE_VALUE,NBREPLACEMENTINFODATA_REPLCO1035_VALUE,NBANNUITYDATA_ESIGNATUREIND_VALUE,CASEHDRDATA_ISGROUP_VALUE,CASEHDRDATA_STATUS_VALUE,CASEHDRDATA_UNDERWRITINGSTATUS_VALUE,FINANCIALGOALSDATA_ADEQUATEASSETS_VALUE,FINANCIALGOALSDATA_EXPECTEDSURRPENALTY_CODE,FINANCIALGOALSDATA_REVERSEMORTGAGE_CODE,CASEHDRDATA_ESIGNATUREIND_VALUE,agentIds,employeeIds,receivedDate,issueDate,NBANNUITYNBAGENTDATA_TIMESTAMP,NBANNUITYNBREPLACEMENTINFODATA_TIMESTAMP,NBREPLACEMENTINFODATA_TIMESTAMP,NBREPLACEMENTINFODATA_PAPERWORKRECEIVEDDATE,FORMMANAGERDATA_TIMESTAMP,NBANNUITYNBHDRDATA_TIMESTAMP,NBANNUITYFORMMANAGERDATA_TIMESTAMP,NBPAYMENTSDATA_EFFECTIVEDATE,NBPAYMENTSDATA_TIMESTAMP,NBANNUITYDATA_ANNUITYDATE,NBANNUITYDATA_APPDATEISSUED,NBANNUITYDATA_APPDATERECEIVED,NBANNUITYDATA_APPSIGNDATE,NBANNUITYDATA_CHECKENTRYDATE,NBANNUITYDATA_OWNERTRUSTDATE,NBANNUITYDATA_ROTHIRAINCEPTIONDATE,NBANNUITYDATA_TIMESTAMP,NBANNUITYNBPAYMENTSDATA_TIMESTAMP,NBAGENTDATA_TIMESTAMP,NBDECEDENTDATA_DECEDENTDATEOFDEATH,NBANNUITYNBFUNDALLOCHDRDATA_TIMESTAMP,DATE_LOADED,CASEHDRDATA_APPSIGNDATE,CASEHDRDATA_DATEISSUED,CASEHDRDATA_DATERECEIVED,CASEHDRDATA_RATELOCKEFFECTIVEDATE,CASEHDRDATA_TIMESTAMP,FINANCIALGOALSDATA_TIMESTAMP,CASEHDRDATA_EAPPDATARECEIVED,policyValue,policyAge,policyWithdrawals,surrenderCharges,suitabilityScore,NBREPLACEMENTINFODATA_ESTIMATEDVALUE,NBPAYMENTSDATA_AMOUNT,NBPAYMENTSDATA_COMMISSIONRETAINED,NBPAYMENTSDATA_NETCOMMISSIONS,NBANNUITYDATA_EXPECTEDPREM,NBANNUITYDATA_COMMISSIONSWITHHELD,NBAGENTDATA_PERCENTAGE,NBANNUITYDATA_ANNUITANTAGE,NBANNUITYDATA_CASHWITHAPP,NBANNUITYDATA_CHARGESINCURREPLACE,FINANCIALGOALSDATA_SUITABILITYSCORE,FINANCIALGOALSDATA_FORMATNETWORTH,FINANCIALGOALSDATA_EXPECTEDPREM,FINANCIALGOALSDATA_CHARGESINCURREPLACE,siu.uc2e,siu.uc7e,siu.uc8e,siu.score,siu.predictedDisposition,siu.eligibleHypothesis,siu.actualDisposition
d45c1f4b-b5a3-47f5-9c8c-0689cfedcdde,2483965,Cost Basis Adjustment,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0004485'],"['470mex', 'WebServices']",2021-04-19T00:00:00.0000000,2018-04-02T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38589.55,80.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
d5a6903a-484c-4594-a348-6e06ce6d9be5,2445969,Death Claim Disbursement,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['IND0000840'],"['470jax', 'WebServices']",2021-03-10T00:00:00.0000000,2017-05-15T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,79.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.3333333333333333,inconsistent,3/3,consistent
d70d0c81-7d84-45ff-9f70-7c82610589b8,2557785,Partial Surrender,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9905672'],"['470qda', 'WebServices']",2021-07-22T00:00:00.0000000,2019-06-17T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97829.43,55.0,10869.94,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
d9636977-525d-45d3-8cd7-d527a17fbc6d,2595306,Cost Basis Adjustment,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0003547'],"['470srl', 'WebServices']",2021-09-02T00:00:00.0000000,2019-12-26T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145420.36,74.0,0.0,0.0,,,,,,,,,,,,,,,,0.5,0.5,0.0,0.3333333333333333,inconsistent,3/3,inconsistent
d9b7bf73-f283-4348-8055-6460c3baa0f2,2459764,Partial Surrender,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0013735'],"['725dpl', 'WebServices']",2021-03-25T00:00:00.0000000,2020-09-22T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183135.13,75.0,8666.93,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
dbb525c9-3cd9-41d2-aee5-40cf97ff24d0,2215421,Pending Death Claim,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9901922'],"['470jax', 'WebServices']",2020-11-01T00:00:00.0000000,2018-11-30T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59636.55,74.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,consistent,3/3,consistent
dbd1c196-4001-4a2d-98e8-931acd9e6ef7,2687869,Death Claim Disbursement,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0010163'],"['470jax', 'WebServices']",2021-12-13T00:00:00.0000000,2019-08-26T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,79.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.3333333333333333,inconsistent,3/3,inconsistent
deca509d-cf88-4417-8a5b-676a824b92f7,2828677,Death Claim Disbursement,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['IND0002644'],"['470jax', 'WebServices']",2022-01-06T00:00:00.0000000,2017-12-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,79.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
dee40dd1-0153-4d93-999f-4894695558aa,2462657,Death Claim,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9904584'],"['470kjr', 'WebServices']",2021-03-30T00:00:00.0000000,2018-04-27T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
df5bc2d6-81e0-41a5-ab5f-dfcc53f243c7,2601953,Death Claim,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0007102'],"['470kjr', 'WebServices']",2021-09-12T00:00:00.0000000,2020-02-03T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
e06e0cd1-7690-425b-a015-b27c4e032230,2432298,Death Claim Disbursement,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9901469'],"['470jax', 'WebServices']",2021-02-25T00:00:00.0000000,2020-04-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,73.0,1847.5,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.3333333333333333,inconsistent,3/3,consistent
e2196ccb-13e4-4cee-b2a3-26b410e6ad56,2672907,Death Claim Disbursement,RSL - Keystone,Organization,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9918290'],"['470jax', 'WebServices']",2021-11-30T00:00:00.0000000,2017-07-17T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,67.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.3333333333333333,inconsistent,3/3,consistent
e3b95dc4-fa2e-413e-b864-861bfefe2ee0,2186781,Cost Basis Adjustment,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9908421'],"['470whx', 'WebServices']",2020-09-24T00:00:00.0000000,2020-08-26T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285.76,80.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,consistent,3/3,consistent
e667cfe7-f3ff-4fea-b19d-80829cd3585e,2252240,Full Surrender,RSL - Apollo,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['IND0001129', 'BDB9917952']","['470qda', 'WebServices']",2020-12-10T00:00:00.0000000,2018-12-13T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,7034.77,580.72,,,,,,,,,,,,,,,,0.5,0.5,0.0,0.3333333333333333,inconsistent,3/3,consistent
e6854e42-f139-45b2-94d1-e08a41f0ff99,2486471,Partial Surrender,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9901111'],"['470qda', 'WebServices']",2021-04-25T00:00:00.0000000,2019-07-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99077.13,58.0,11008.57,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
e95a9113-3071-4937-947f-fc11a54b07c7,2521859,Cost Basis Adjustment,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9902407'],"['470mex', 'WebServices']",2021-06-06T00:00:00.0000000,2018-11-27T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24203.82,71.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.3333333333333333,inconsistent,3/3,consistent
e96b4b0b-17c3-4700-be6f-e44ad3af8301,2557290,Death Claim Disbursement,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0000670'],"['470mex', 'WebServices']",2021-07-21T00:00:00.0000000,2017-05-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,83.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
ea158030-1140-4794-9422-f31d41ae6a97,2547927,Death Claim Disbursement,RSL - Apollo,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9921051'],"['470mex', 'WebServices']",2021-07-11T00:00:00.0000000,2017-05-02T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
ea59b013-dbde-4cb5-9355-ad8e7dbf60f9,2414047,Partial Surrender,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['IND0000584'],"['470qda', '470fbd', 'WebServices']",2021-02-08T00:00:00.0000000,2017-12-15T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238855.93,69.0,24255.16,0.0,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.0,0.5555555555555555,inconsistent,3/3,consistent
eb466cd1-7c95-4da6-a3fe-178d56616486,2428609,Full Surrender,RSL - Apollo,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['IND0001591'],"['470qda', 'WebServices']",2021-02-21T00:00:00.0000000,2017-10-09T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58.0,25508.42,1540.79,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
ec32ce38-2f2c-413a-b603-f9d7c1997f4b,2560809,Partial Surrender,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0005319'],"['470knx', 'WebServices']",2021-07-28T00:00:00.0000000,2019-07-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248027.73,62.0,27558.64,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
ec53008d-4320-4d06-8361-1f1cb0065428,2458509,Full Surrender,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0002685'],"['470qda', '302wrw', 'WebServices']",2021-03-23T00:00:00.0000000,2018-02-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,341151.78,18422.2,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.0,0.4444444444444444,inconsistent,3/3,consistent
ecef7ac6-72fc-418d-953d-d36a7b856a84,2454990,Cost Basis Adjustment,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['IND0005827'],"['470mex', 'WebServices']",2021-03-17T00:00:00.0000000,2018-11-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21443.32,74.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
ee0589b0-716a-4cb1-b89b-09ca248f6be6,2416616,Partial Surrender,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0003601'],"['470gtc', 'WebServices']",2021-02-15T00:00:00.0000000,2019-03-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25765.58,71.0,14735.63,854.84,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
ef1aa9f8-bc19-4397-abac-ae6942d9dc5c,2679580,Death Claim,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0004491'],"['470kjr', 'WebServices']",2021-12-02T00:00:00.0000000,2018-05-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,71.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
ef6758ef-1282-4c67-bd3f-1f9e111883dc,2524369,Cost Basis Adjustment,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9915831'],"['470mex', 'WebServices']",2021-06-09T00:00:00.0000000,2018-11-26T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109243.12,75.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.3333333333333333,inconsistent,3/3,consistent
f159e514-9b5a-4714-8045-17f5afd99bd3,2382264,Death Claim,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['IND0004135'],"['470kjr', 'WebServices']",2021-01-04T00:00:00.0000000,2018-07-05T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,68.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.5,0.0,0.16666666666666666,inconsistent,3/3,consistent
f175027a-862f-4c0d-aa30-f4b26fcc708c,2665777,Death Claim,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0002003'],"['470kjr', 'WebServices']",2021-11-17T00:00:00.0000000,2018-04-06T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,69.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
f1e36412-7688-44e1-81ba-0d896bc31a6e,2550293,Death Claim,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0004445'],"['470kjr', 'WebServices']",2021-07-14T00:00:00.0000000,2018-08-15T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64.0,6606.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
f20eab4a-6a8d-4499-83f7-496074554127,2697400,Full Surrender,RSL - Apollo,,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['470qda', '470mex', 'WebServices']",2021-12-22T00:00:00.0000000,2014-11-25T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,71.0,86759.72,0.0,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.0,0.5555555555555555,inconsistent,3/3,consistent
f2eb2c95-4c48-4658-9165-f4bf24759ad9,2523759,Cost Basis Adjustment,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0007056'],"['470mex', 'WebServices']",2021-06-08T00:00:00.0000000,2019-09-30T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240122.2,72.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.3333333333333333,inconsistent,3/3,consistent
f3308d04-e946-4c7f-bc7c-3f92b0bcfef1,2488443,Death Claim Disbursement,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0009546'],"['470jax', 'WebServices']",2021-04-27T00:00:00.0000000,2019-08-19T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,68.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.3333333333333333,inconsistent,3/3,consistent
f504a3bb-3e0e-40db-97fe-7f2ed4362cbf,2428783,Cost Basis Adjustment,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB0010252'],"['470srl', 'WebServices']",2021-02-21T00:00:00.0000000,2021-01-26T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87189.98,82.0,0.0,0.0,,,,,,,,,,,,,,,,0.5,0.5,0.0,0.3333333333333333,inconsistent,3/3,consistent
f531119d-4bfc-4535-adf5-fe8e4f66cbe8,2346137,Calendar Year End,RSL - Apollo,,non-financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['WebServices'],2020-12-31T00:00:00.0000000,2017-01-06T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45388.83,67.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,consistent,3/3,consistent
f553bc21-f1ca-4b1c-850b-9e96254e2082,2553136,Partial Surrender,RSL - Apollo,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['IND9918153'],"['725dpl', 'WebServices']",2021-07-18T00:00:00.0000000,2018-10-04T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42320.5,65.0,10580.13,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,inconsistent
f5770c85-535b-420d-964f-33d2ad6c71af,2508259,Partial Surrender,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9905785'],"['470fbd', 'WebServices']",2021-05-18T00:00:00.0000000,2018-05-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114809.08,65.0,12756.56,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
fb335d2c-1891-4276-9f27-62eaef751596,2695970,Full Surrender,RSL - Apollo,,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['470knx', 'WebServices']",2021-12-20T00:00:00.0000000,2014-09-10T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.0,9497.47,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
fb966f3a-576f-4504-99dc-a92878a08fa4,2391224,Partial Surrender,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9905481'],"['470fbd', 'WebServices']",2021-01-11T00:00:00.0000000,2019-01-15T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101003.06,63.0,11222.56,0.0,,,,,,,,,,,,,,,,0.5,0.5,0.0,0.3333333333333333,inconsistent,3/3,consistent
fba8755e-e839-4e2f-8805-fb8d79365a10,2498806,Partial Surrender,RSL - Apollo,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9905173'],"['470fbd', 'WebServices']",2021-05-06T00:00:00.0000000,2017-03-24T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250061.08,73.0,27708.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
fca9e12e-2ac3-4304-8f53-2b94ad70dd03,2445192,Cost Basis Adjustment,RSL - Keystone,Organization,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['IND0002655'],"['470mex', 'WebServices']",2021-03-09T00:00:00.0000000,2017-12-15T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69388.25,62.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
fcf722a9-841e-4aae-8834-e6569006b3c2,2415145,Partial Surrender,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9918679'],"['725dpl', 'WebServices']",2021-02-17T00:00:00.0000000,2017-06-15T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65694.36,73.0,3247.5,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,inconsistent
fda9bd17-eda1-4630-a7e8-cb8da5851400,2521936,Partial Surrender,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9901051'],"['725dpl', 'WebServices']",2021-06-06T00:00:00.0000000,2020-05-29T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83368.21,68.0,9263.13,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
fdec0c63-bd53-43f2-86b7-60ce4874c0d3,2547305,Death Claim,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['IND0001666', 'IND0001451']","['470mkx', 'WebServices']",2021-07-08T00:00:00.0000000,2017-11-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,83.0,5093.29,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.5,0.5,inconsistent,3/3,consistent
fe489aa2-d788-4cef-bca2-4e7465b5e87c,2687837,Death Claim Disbursement,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['BDB9901419'],"['470jax', 'WebServices']",2021-12-13T00:00:00.0000000,2020-03-05T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.3333333333333333,inconsistent,3/3,consistent
00a8b3a3-763f-47c7-948a-ec671457d291,2209547,Death Claim Disbursement,RSL - Eleos,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['IND9912818', 'IND9914438']","['470jax', 'WebServices']",2020-10-19T00:00:00.0000000,2018-05-08T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,84.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,consistent,3/3,consistent
00ac02f8-cd9c-4110-936c-ea25b1068d3a,2484568,Cost Basis Adjustment,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['IND9913733'],"['470mex', 'WebServices']",2021-04-20T00:00:00.0000000,2019-04-15T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113273.77,84.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.5,0.0,0.5,inconsistent,3/3,consistent
00af4c2e-ea60-4be5-b74d-1b8ff97b27dd,2587708,Cost Basis Adjustment,RSL - Keystone,Person,financial-transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['BDB0000836', 'BDB0010953']","['470srl', 'WebServices']",2021-08-27T00:00:00.0000000,2020-09-01T00:00:00.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52260.76,73.0,0.0,0.0,,,,,,,,,,,,,,,,0.5,0.5,0.0,0.3333333333333333,inconsistent,3/3,consistent
